image_id,mask_id,step,token_group,obj_iou,iou_hard,io_ratio,wdp,func_iou,f1_iou
47585,3,16,"groom + under + umbrella, 279558)",0.1346626857183479,0.119037948884573,0.5264624751780591,0.0154743788420037,0.8840579710144928,0.2337237787821666
47585,3,16,umbrella,0.134665434117898,0.1193917472503137,0.5242515124600216,0.0155379093770573,0.8840579710144928,0.2337279183972082
,,,,,,,,,
47585,3_groom_first,6,groom,0.3491023812476745,0.260370367148834,0.5870720308088964,0.0228054876460037,0.736231884057971,0.4736242318908433
,,,,,,,,,
47585,3_umbrella_second,16,umbrella,0.4648232233049334,0.4753658609281392,0.3848419221195087,0.0555582297108308,0.8840579710144928,0.6092911331345378
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
47585,1,23,bride + white,0.5735539256542758,0.325920245398773,0.5542222559594185,0.0431203166660485,0.7681159420289855,0.6567277458039511
47585,1,23,white,0.5250565919912575,0.3064123517752199,0.5268835782007477,0.0464573621853078,0.7594202898550725,0.6208576190287883
,,,,,,,,,
47585,1_bride,4,bride,0.3934356162768419,0.3120604927445108,0.5222753478951999,0.0672755177146238,0.863768115942029,0.5406238182512417
,,,,,,,,,
47585,1_bride,23,white,0.5250565919912575,0.3064123517752199,0.5268835782007477,0.0464573621853078,0.7594202898550725,0.6208576190287883
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
52017,2,7,airplane + flying,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
52017,2,7,airplane,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
,,,,,,,,,
52017,2_airplane,7,airplane,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
,,,,,,,,,
52017,2_airplane,7,airplane,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
52017,1,7,airplane + orange,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
52017,1,7,airplane,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
,,,,,,,,,
52017,1_airplane,7,airplane,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
,,,,,,,,,
52017,1_airplane,7,airplane,0.1802606718544849,0.1250756628061821,0.1760709247815327,0.0894009268943105,0.7101449275362319,0.2875345838780229
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
52891,2,17,dog + holding,0.1384452441416828,0.1275966688337822,0.2299091406300163,0.0755997476815664,0.8347826086956521,0.2375017971981882
52891,2,17,holding,0.1384452441416828,0.1275966688337822,0.2298150686624915,0.0755970176257551,0.8347826086956521,0.2375017971981882
,,,,,,,,,
52891,2_dog,1,dog,0.5773382954510503,0.5179962226818958,0.5414746531043583,0.0467147145371176,0.8202898550724638,0.6776977789491907
,,,,,,,,,
52891,2_dog,17,holding,0.1384452441416828,0.1275966688337822,0.2298150686624915,0.0755970176257551,0.8347826086956521,0.2375017971981882
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
52891,1,22,frisbee + yellow,0.0132265275707898,0.0086929034297455,0.037575595052221,0.2674255866808964,0.7652173913043478,0.0260035917252975
52891,1,22,bee,0.0154996748319965,0.0096806404115964,0.0403305299339101,0.2611709659997716,0.7536231884057971,0.0303746382391206
,,,,,,,,,
52891,1_frisbee,19,yellow,0.598733036471586,0.6021125679368686,0.4435068249903215,0.0917383620389605,0.8753623188405797,0.7110915006732922
,,,,,,,,,
52891,1_frisbee,20,fr,0.5776488895176121,0.5811593300541685,0.4885586368583879,0.0867829835024591,0.881159420289855,0.697830903754031
52891,1_frisbee,21,is,0.0,0.0,0.0117066672795531,0.3559627284083032,0.881159420289855,0.0
52891,1_frisbee,22,bee,0.0154996748319965,0.0096806404115964,0.0403305299339101,0.2611709659997716,0.7536231884057971,0.0303746382391206
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
61747,2,5,woman + skiing,0.0526339452978643,0.0561284534088393,0.1045277108148785,0.1391910842038828,0.7369565217391304,0.0982507537044628
61747,2,5,skiing,0.0547629100120838,0.0610003971684227,0.1080490747492403,0.1388412412424552,0.7195652173913043,0.1017798110472025
,,,,,,,,,
61747,2_woman,4,woman,0.2355109135715543,0.1753396644409673,0.2391873080481166,0.0974780198742079,0.7782608695652173,0.3615980074355027
,,,,,,,,,
61747,2_woman,5,skiing,0.0547629100120838,0.0610003971684227,0.1080490747492403,0.1388412412424552,0.7195652173913043,0.1017798110472025
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
61747,1,15,woman + purple,0.4869235376322619,0.4522414298271315,0.4586924426782589,0.0624875068024262,0.8782608695652174,0.6265027454431239
61747,1,15,purple,0.4867095017515897,0.4484955297314167,0.4562305298782139,0.0627512101190619,0.8782608695652174,0.6263255514061158
,,,,,,,,,
61747,1_woman,4,woman,0.2355109135715543,0.1753396644409673,0.2391873080481166,0.0974780198742079,0.7782608695652173,0.3615980074355027
,,,,,,,,,
61747,1_woman,15,purple,0.4867095017515897,0.4484955297314167,0.4562305298782139,0.0627512101190619,0.8782608695652174,0.6263255514061158
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
61747,3,29,woman + on + skis,0.1696236735689556,0.1584204467493808,0.2407342875627228,0.072098014605323,0.8260869565217391,0.2814550734280145
61747,3,29,ski,0.1711241804859236,0.1602020084750682,0.242417776812919,0.072382061627191,0.8347826086956521,0.2840253020126677
,,,,,,,,,
61747,3_woman_first,4,woman,0.2355109135715543,0.1753396644409673,0.2391873080481166,0.0974780198742079,0.7782608695652173,0.3615980074355027
,,,,,,,,,
61747,3_skis_second,29,ski,0.1462019887536931,0.1678278121251268,0.103106054195621,0.1457874842410904,0.8347826086956521,0.2488252677679834
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
72813,2,5,dog + sitting,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
72813,2,5,dog,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
,,,,,,,,,
72813,2_dog,5,dog,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
,,,,,,,,,
72813,2_dog,5,dog,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
72813,1,5,dog + brown,0.3713999966097672,0.3725621575055636,0.3086613473569378,0.0761898840403569,0.8363171355498721,0.5143724023397487
72813,1,5,dog,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
,,,,,,,,,
72813,1_dog,4,brown,0.3861908970393283,0.3680813417399756,0.2572765578368591,0.101209588074954,0.8644501278772379,0.5338746509662022
,,,,,,,,,
72813,1_dog,5,dog,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
72813,3,9,dog + on + bed,0.2674170305155918,0.1582569274307935,0.5744772472097212,0.0288848621118432,0.7365728900255755,0.3923787101423403
72813,3,9,bed,0.2762615532676,0.1431426225020531,0.5770586369815881,0.029441167644524,0.7365728900255755,0.4018164509327794
,,,,,,,,,
72813,3_dog_first,5,dog,0.3576748171093389,0.3524940727999628,0.3070904494712866,0.0768329936718713,0.8363171355498721,0.5010579473957045
,,,,,,,,,
72813,3_bed_second,9,bed,0.3362432868477468,0.1793086893903024,0.5597599629933632,0.0384029811632115,0.7365728900255755,0.46171505404954
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
78823,2,10,dog + sitting,0.1319857312722948,0.126744064428407,0.1192757159668434,0.1311531562589996,0.8337595907928389,0.2278952158127261
78823,2,10,sitting,0.1190325018896447,0.1083830555746062,0.1085205266503235,0.1347823388359286,0.8158567774936062,0.2077539566455467
,,,,,,,,,
78823,2_dog,4,dog,0.4161102550933059,0.4479204760796569,0.2457618978143766,0.0957372629385041,0.8951406649616368,0.5681249938432394
,,,,,,,,,
78823,2_dog,10,sitting,0.1190325018896447,0.1083830555746062,0.1085205266503235,0.1347823388359286,0.8158567774936062,0.2077539566455467
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
78823,1,20,car + brown,0.2508649199559047,0.1163691351283236,0.3626882357286682,0.070887990236509,0.7007672634271099,0.3694661162517763
78823,1,20,car,0.2589354322859338,0.1353299366223437,0.3686674795193465,0.0697808659434206,0.710997442455243,0.3796189095363301
,,,,,,,,,
78823,1_car,16,brown,0.0549669911019492,0.0092927254380332,0.2008934883919032,0.0894793329590654,0.7723785166240409,0.1026302135060875
,,,,,,,,,
78823,1_car,20,car,0.2589354322859338,0.1353299366223437,0.3686674795193465,0.0697808659434206,0.710997442455243,0.3796189095363301
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
78823,3,20,dog + on + car,0.2092772520865572,0.1060219152678328,0.3683890584089657,0.0700896366669975,0.7289002557544757,0.3251884452453374
78823,3,20,car,0.2325023760863218,0.1190120578485301,0.3749839008645023,0.0688936971955447,0.710997442455243,0.3504157425651044
,,,,,,,,,
78823,3_dog_first,4,dog,0.4161102550933059,0.4479204760796569,0.2457618978143766,0.0957372629385041,0.8951406649616368,0.5681249938432394
,,,,,,,,,
78823,3_car_second,20,car,0.2589354322859338,0.1353299366223437,0.3686674795193465,0.0697808659434206,0.710997442455243,0.3796189095363301
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
297353,1,4,man + black,0.2584208315833683,0.2435049818418847,0.2448377329440601,0.0762209735006782,0.8676748582230623,0.3982348222015271
297353,1,4,man,0.2461208598995655,0.2271597824912672,0.2378267537753136,0.0790471994606264,0.8676748582230623,0.3834686715783939
,,,,,,,,,
297353,1_man,4,man,0.2461208598995655,0.2271597824912672,0.2378267537753136,0.0790471994606264,0.8676748582230623,0.3834686715783939
,,,,,,,,,
297353,1_man,4,man,0.2461208598995655,0.2271597824912672,0.2378267537753136,0.0790471994606264,0.8676748582230623,0.3834686715783939
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
297353,2,5,man + playing,0.0846478928098465,0.0286509915410248,0.1162633315997181,0.095847518854365,0.8071833648393195,0.153227127573249
297353,2,5,playing,0.0792853428568625,0.0219207178826281,0.112218424560304,0.0961125781985027,0.8128544423440454,0.1444783524354493
,,,,,,,,,
297353,2_man,4,man,0.2461208598995655,0.2271597824912672,0.2378267537753136,0.0790471994606264,0.8676748582230623,0.3834686715783939
,,,,,,,,,
297353,2_man,5,playing,0.0792853428568625,0.0219207178826281,0.112218424560304,0.0961125781985027,0.8128544423440454,0.1444783524354493
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
297353,3,13,man + on + bed,0.2948443001356235,0.2585830521928954,0.3861728608024722,0.0496667278480779,0.7674858223062382,0.4260235408212864
297353,3,13,bed,0.297317914548609,0.2560889418304546,0.3858267771513735,0.0498706855621326,0.7618147448015122,0.4277106728740599
,,,,,,,,,
297353,3_man_first,4,man,0.2461208598995655,0.2271597824912672,0.2378267537753136,0.0790471994606264,0.8676748582230623,0.3834686715783939
,,,,,,,,,
297353,3_bed_second,13,bed,0.3850190154994259,0.359155247533693,0.3564288447335637,0.0786162636195221,0.7618147448015122,0.5115181871860085
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
297595,3,4,person + on + surfboard,0.0133624674342381,0.0290282197068488,0.0119961599888763,0.194055174208494,0.6840579710144927,0.0262128892613007
297595,3,4,on,0.0135711847046773,0.0297021776259607,0.0109373755286293,0.1955169852880459,0.6811594202898551,0.0266121579778605
,,,,,,,,,
297595,3_person_first,1,person,0.014814052775063,0.0056942203663281,0.0056608759060572,0.2910660453959388,0.910144927536232,0.0291535847026209
,,,,,,,,,
297595,3_surfboard_second,4,on,0.0064990489196702,0.0142239538855678,0.0054950206821154,0.2034067841860045,0.6811594202898551,0.0128752530297396
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
297595,2,3,person + surfing,0.0,0.0,0.0022586077183576,0.2358206888833144,0.7855072463768116,0.0
297595,2,3,surfing,0.0,0.0,0.0014634334461758,0.2345913000690997,0.8260869565217391,0.0
,,,,,,,,,
297595,2_person,1,person,0.014814052775063,0.0056942203663281,0.0056608759060572,0.2910660453959388,0.910144927536232,0.0291535847026209
,,,,,,,,,
297595,2_person,3,surfing,0.0,0.0,0.0014634334461758,0.2345913000690997,0.8260869565217391,0.0
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
297595,1,1,person + black,0.014814052775063,0.0056942203663281,0.0056608759060572,0.2910660453959388,0.910144927536232,0.0291535847026209
297595,1,1,person,0.014814052775063,0.0056942203663281,0.0056608759060572,0.2910660453959388,0.910144927536232,0.0291535847026209
,,,,,,,,,
297595,1_person,1,person,0.014814052775063,0.0056942203663281,0.0056608759060572,0.2910660453959388,0.910144927536232,0.0291535847026209
,,,,,,,,,
297595,1_person,1,person,0.014814052775063,0.0056942203663281,0.0056608759060572,0.2910660453959388,0.910144927536232,0.0291535847026209
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
301867,3,15,"women + under + umbrella, 281970)",0.1191747816484288,0.1086284837425348,0.3596092902802214,0.0556225018326621,0.9411764705882352,0.2115610277979045
301867,3,15,umbrella,0.1195362365678274,0.1085741541460582,0.3588490946293134,0.0557154349067706,0.9411764705882352,0.2121303770215988
,,,,,,,,,
301867,3_women_first,4,women,0.2482915717539863,0.1029118747159786,0.3447221046554392,0.0456929862025677,0.6854219948849105,0.3645325729545582
,,,,,,,,,
301867,3_umbrella_second,15,umbrella,0.5433431468760223,0.5770126844421434,0.1911239105936831,0.1164868737596344,0.9411764705882352,0.6889525463713073
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
301867,1,15,umbrella + white,0.5433431468760223,0.5770126844421434,0.1911239105936831,0.1164868737596344,0.9411764705882352,0.6889525463713073
301867,1,15,umbrella,0.5433431468760223,0.5770126844421434,0.1911239105936831,0.1164868737596344,0.9411764705882352,0.6889525463713073
,,,,,,,,,
301867,1_umbrella,15,umbrella,0.5433431468760223,0.5770126844421434,0.1911239105936831,0.1164868737596344,0.9411764705882352,0.6889525463713073
,,,,,,,,,
301867,1_umbrella,15,umbrella,0.5433431468760223,0.5770126844421434,0.1911239105936831,0.1164868737596344,0.9411764705882352,0.6889525463713073
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
301867,2,28,women + laughing,0.1230883355687599,0.0754152099972524,0.258856798803013,0.0695921818289173,0.7672634271099744,0.2121435193245673
301867,2,28,laughing,0.1241755924463544,0.0757391467065868,0.2547537979953657,0.0710327727044577,0.7468030690537084,0.2129437095066956
,,,,,,,,,
301867,2_women,4,women,0.2482915717539863,0.1029118747159786,0.3447221046554392,0.0456929862025677,0.6854219948849105,0.3645325729545582
,,,,,,,,,
301867,2_women,28,laughing,0.1241755924463544,0.0757391467065868,0.2547537979953657,0.0710327727044577,0.7468030690537084,0.2129437095066956
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
302990,2,6,surfer + riding,0.0526861141248034,0.0464804611882831,0.041337575082036,0.1396177795139696,0.7217391304347827,0.0982034882296442
302990,2,6,riding,0.0416520310463996,0.0130768236459993,0.0374026098219898,0.142192419778204,0.6927536231884058,0.078579447895492
,,,,,,,,,
302990,2_surfer,4,sur,0.0467899387751954,0.0462520259319286,0.0561680613121267,0.1283251080448448,0.782608695652174,0.088300634784099
302990,2_surfer,5,fer,0.0002478147247003,0.0,0.0126891695572743,0.1499137372609769,0.8463768115942029,0.0004954843741551
,,,,,,,,,
302990,2_surfer,6,riding,0.0416520310463996,0.0130768236459993,0.0374026098219898,0.142192419778204,0.6927536231884058,0.078579447895492
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
302990,3,17,surfer + behind + surfer,0.0009076881183625,0.0,0.0158752451701631,0.1495475356166222,0.8289855072463768,0.0018133906855124
302990,3,17,fer,0.0009076881183625,0.0,0.0158752451701631,0.1495475356166222,0.8289855072463768,0.0018133906855124
,,,,,,,,,
302990,3_surfer_first,4,sur,0.0266335610628749,0.019773095623987,0.0397782175053001,0.1510645328407614,0.782608695652174,0.0515140090894402
302990,3_surfer_first,5,fer,0.0,0.0,0.0095401459344845,0.1695453857398571,0.8463768115942029,0.0
,,,,,,,,,
302990,3_surfer_second,16,sur,0.024414846916855,0.0398913441582224,0.0191345245801692,0.2969139036156961,0.8057971014492754,0.0473937117302325
302990,3_surfer_second,17,fer,0.0011687704534829,0.0,0.0042251890834483,0.2901224896606832,0.8289855072463768,0.0023342498936936
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
303499,2,10,individuals + riding,0.1298040928375343,0.1362710298040368,0.177533823718941,0.0725044077121975,0.6805555555555556,0.218023927251574
303499,2,10,riding,0.128013170974155,0.1416599803869127,0.1788747972299179,0.0718762190200702,0.6805555555555556,0.215492070945297
,,,,,,,,,
303499,2_individuals,4,individuals,0.1649171270718232,0.1293558606124604,0.2333889039302867,0.0679003445902951,0.8611111111111112,0.2768188345099916
,,,,,,,,,
303499,2_individuals,10,riding,0.128013170974155,0.1416599803869127,0.1788747972299179,0.0718762190200702,0.6805555555555556,0.215492070945297
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
303499,3,11,horse + left of + horse,0.4615858050153866,0.4019802275472317,0.5523949302095836,0.0247946789025827,0.6620370370370371,0.5439314461292959
303499,3,11,horses,0.4615858050153866,0.4019802275472317,0.5523949302095836,0.0247946789025827,0.6620370370370371,0.5439314461292959
,,,,,,,,,
303499,3_horse_first,11,horses,0.3041459273555746,0.297658802829545,0.3208795617267231,0.0914156474964988,0.6620370370370371,0.4168069113078357
,,,,,,,,,
303499,3_horse_second,11,horses,0.2161745128887813,0.1979893937659761,0.2315153905107167,0.1161387000710001,0.6620370370370371,0.325924964225083
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
303499,1,11,horse + black,0.3041459273555746,0.297658802829545,0.3208795617267231,0.0914156474964988,0.6620370370370371,0.4168069113078357
303499,1,11,horses,0.3041459273555746,0.297658802829545,0.3208795617267231,0.0914156474964988,0.6620370370370371,0.4168069113078357
,,,,,,,,,
303499,1_horse,11,horses,0.3041459273555746,0.297658802829545,0.3208795617267231,0.0914156474964988,0.6620370370370371,0.4168069113078357
,,,,,,,,,
303499,1_horse,11,horses,0.3041459273555746,0.297658802829545,0.3208795617267231,0.0914156474964988,0.6620370370370371,0.4168069113078357
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
304560,1,5,cat + black,0.4637737456769084,0.3351332830809292,0.6139272873555186,0.0389775607514064,0.8231884057971014,0.5932935477815946
304560,1,5,cat,0.4494352671907652,0.313962895418832,0.6045199952122012,0.040737102168045,0.8260869565217391,0.5821499698320218
,,,,,,,,,
304560,1_cat,4,black,0.5468318461865307,0.4338139459107201,0.6849421246051419,0.0276696256788279,0.8260869565217391,0.6580588082183658
,,,,,,,,,
304560,1_cat,5,cat,0.4494352671907652,0.313962895418832,0.6045199952122012,0.040737102168045,0.8260869565217391,0.5821499698320218
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
304560,2,6,cat + sitting,0.1857581848401685,0.0631994018907968,0.312503773412234,0.0708017263547017,0.7884057971014493,0.3006738752445652
304560,2,6,sitting,0.1634168987929433,0.0459227154301297,0.2992077291992014,0.0736362187032201,0.8202898550724638,0.2725389933545091
,,,,,,,,,
304560,2_cat,5,cat,0.4494352671907652,0.313962895418832,0.6045199952122012,0.040737102168045,0.8260869565217391,0.5821499698320218
,,,,,,,,,
304560,2_cat,6,sitting,0.1634168987929433,0.0459227154301297,0.2992077291992014,0.0736362187032201,0.8202898550724638,0.2725389933545091
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
308165,1,2,skateboarder + black,0.0,0.0,0.0246387928166481,0.1835206518927411,0.9623188405797102,0.0
308165,1,2,er,0.0,0.0,0.0224698681621215,0.1855484437280373,0.9507246376811594,0.0
,,,,,,,,,
308165,1_skateboarder,1,skateboard,0.1448920543066993,0.1900624158609717,0.0997828309338721,0.1474687886362846,0.7884057971014493,0.2447958824655714
308165,1_skateboarder,2,er,0.0,0.0,0.0224698681621215,0.1855484437280373,0.9507246376811594,0.0
,,,,,,,,,
308165,1_skateboarder,1,skateboard,0.1448920543066993,0.1900624158609717,0.0997828309338721,0.1474687886362846,0.7884057971014493,0.2447958824655714
308165,1_skateboarder,2,er,0.0,0.0,0.0224698681621215,0.1855484437280373,0.9507246376811594,0.0
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
308165,2,4,skateboarder + performing,0.0135677271967459,0.0131555235177509,0.0358540355930582,0.1469677540305798,0.8956521739130435,0.0267305287620564
308165,2,4,performing,0.0142791056283731,0.01405640297978,0.032843757839383,0.1473258943379584,0.9043478260869564,0.0281143033970768
,,,,,,,,,
308165,2_skateboarder,1,skateboard,0.1448920543066993,0.1900624158609717,0.0997828309338721,0.1474687886362846,0.7884057971014493,0.2447958824655714
308165,2_skateboarder,2,er,0.0,0.0,0.0224698681621215,0.1855484437280373,0.9507246376811594,0.0
,,,,,,,,,
308165,2_skateboarder,4,performing,0.0142791056283731,0.01405640297978,0.032843757839383,0.1473258943379584,0.9043478260869564,0.0281143033970768
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
308165,3,10,skateboarder + over + skateboard,0.0197158118336117,0.0170563961485557,0.0477407586069576,0.1503104538533571,0.8202898550724638,0.0385061222055724
308165,3,10,over,0.0192974550868875,0.0174252625908968,0.0492770491178492,0.1479995854055508,0.8057971014492754,0.0376922456976117
,,,,,,,,,
308165,3_skateboarder_first,1,skateboard,0.1448920543066993,0.1900624158609717,0.0997828309338721,0.1474687886362846,0.7884057971014493,0.2447958824655714
308165,3_skateboarder_first,2,er,0.0,0.0,0.0224698681621215,0.1855484437280373,0.9507246376811594,0.0
,,,,,,,,,
308165,3_skateboard_second,10,over,0.0,0.0,0.0059086048925767,0.2202695313148143,0.8057971014492754,0.0
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
